property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,65.59770114942528,67.59770114942529,71.28735632183907,79.0,84.0
soc,273.2906976744186,183.45348837209303,156.89534883720927,105.0,74.8720930232558
clay,313.37931034482756,299.86206896551727,464.5862068965517,515.1609195402299,488.6781609195402
sand,553.6091954022988,565.8160919540229,433.8045977011494,376.5862068965517,377.47126436781605
silt,133.01149425287355,134.32183908045977,101.91954022988506,107.6551724137931,134.25287356321837
bdod,121.43023255813952,129.0,135.43023255813952,143.6046511627907,144.56976744186045
cec,200.0344827586207,185.10344827586206,177.03448275862067,187.3448275862069,197.94252873563218
