crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,110.87,1.293,0.818,1.494,1.496,69.87,0.0,0.2867,71.33,76.6657,156.92,80.3401,363.21,66.8992,409.17,66.9558,49.1697,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,110.87,1.379,0.883,1.074,1.484,48.43,0.0,0.2189,78.11,53.6811,85.84,75.9836,285.82,61.7436,326.74,71.7877,51.1399,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,110.87,1.336,1.312,1.387,1.527,47.76,0.0,0.2333,76.67,79.1766,100.04,75.2669,238.66,59.8022,279.58,79.9876,57.3893,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,110.87,1.681,1.635,1.596,1.57,74.07,0.0,0.4632,53.68,96.0767,118.04,76.9361,211.82,54.1362,240.9,79.1948,58.2277,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,110.87,1.461,1.804,1.52,1.585,26.31,0.0,0.2082,79.18,87.7666,106.25,62.6152,150.47,41.5723,179.54,73.3836,60.5683,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,110.87,-0.834,1.726,1.462,1.537,4.82,0.0,0.0392,96.08,87.7396,81.94,47.4645,93.79,38.1733,174.4,74.9541,65.3008,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,110.87,-1.009,0.57,0.975,1.515,14.81,0.0,0.1223,87.77,46.4585,32.37,28.8092,45.96,38.1299,184.04,74.7381,70.3626,HIGH
wheat,2017-04-01,2017-04-15,2017-04_Q1,110.87,-0.673,0.556,0.977,1.46,11.45,0.0,0.1226,87.74,20.0518,11.85,26.741,40.92,47.5015,276.49,80.3401,75.1685,HIGH
wheat,2017-04-16,2017-04-30,2017-04_Q2,110.87,1.114,0.497,1.225,1.538,48.69,11.38,0.5354,46.46,23.8978,11.85,27.2043,40.92,55.7919,368.48,75.9836,78.5748,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,110.87,0.928,-0.301,1.665,1.477,47.23,0.0,0.7995,20.05,0.0,0.0,17.1377,29.08,62.2333,481.76,75.2669,77.9513,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,110.87,-0.715,-0.307,1.491,1.487,37.61,11.27,0.761,23.9,4.3273,1.74,15.1774,29.08,66.9561,577.6,76.9361,74.4732,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,110.87,-1.23,-0.482,0.91,1.406,48.08,2.95,1.0,0.0,59.5453,29.08,31.0928,80.62,69.7795,662.0,62.6152,71.316,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,110.87,-1.674,-0.905,-0.279,1.242,27.27,0.0,0.9567,4.33,45.1252,27.33,42.7314,138.08,70.9769,722.82,47.4645,67.057,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,110.87,-1.253,-1.521,-0.505,0.643,16.8,0.0,0.4045,59.55,0.0,0.0,54.9064,235.57,71.6607,782.5,28.8092,66.8992,NOT_SUITABLE
wheat,2017-07-16,2017-07-31,2017-07_Q2,110.87,0.023,-1.45,-0.585,1.073,65.02,31.78,0.5487,45.13,0.0,0.0,64.2234,327.56,75.0288,861.09,26.741,61.7436,NOT_SUITABLE
wheat,2017-08-01,2017-08-15,2017-08_Q1,110.87,1.101,-1.023,-0.825,1.363,103.53,27.82,1.0,0.0,38.2516,51.54,74.8912,452.68,78.988,924.77,27.2043,59.8022,NOT_SUITABLE
wheat,2017-08-16,2017-08-31,2017-08_Q2,110.87,0.473,-0.816,-0.667,1.066,75.2,16.26,1.0,0.0,64.4457,110.75,81.738,548.52,82.6356,979.29,17.1377,54.1362,NOT_SUITABLE
wheat,2017-09-01,2017-09-15,2017-09_Q1,110.87,0.155,0.021,-0.473,0.951,55.38,0.0,0.6175,38.25,84.1896,184.03,84.329,581.39,85.1249,977.6,15.1774,41.5723,NOT_SUITABLE
wheat,2017-09-16,2017-09-30,2017-09_Q2,110.87,0.272,0.272,-0.186,0.555,44.84,0.0,0.3555,64.45,87.614,216.81,84.105,584.74,85.2372,948.98,31.0928,38.1733,NOT_SUITABLE
wheat,2017-10-01,2017-10-15,2017-10_Q1,110.87,-0.294,0.603,-0.203,0.549,34.56,0.0,0.1581,84.19,86.4568,217.11,82.5043,546.93,84.7495,866.64,42.7314,38.1299,NOT_SUITABLE
wheat,2017-10-16,2017-10-31,2017-10_Q2,110.87,-0.657,0.037,-0.665,0.423,30.65,0.0,0.1239,87.61,87.7662,220.96,83.6715,533.54,84.4318,804.01,54.9064,47.5015,NOT_SUITABLE
wheat,2017-11-01,2017-11-15,2017-11_Q1,110.87,-0.711,-0.383,-0.678,0.518,34.01,0.0,0.1354,86.46,82.0356,180.24,83.3608,472.08,81.0606,678.89,64.2234,55.7919,NOT_SUITABLE
wheat,2017-11-16,2017-11-30,2017-11_Q2,110.87,-0.922,-0.722,-0.821,0.312,30.8,0.0,0.1223,87.77,74.9735,146.97,83.8074,430.77,77.9688,583.05,74.8912,62.2333,NOT_SUITABLE
wheat,2017-12-01,2017-12-15,2017-12_Q1,110.87,0.091,-0.758,-0.366,0.17,39.47,0.0,0.1796,82.04,77.8728,149.57,86.3204,396.22,75.6278,498.65,81.738,66.9561,NOT_SUITABLE
wheat,2017-12-16,2017-12-31,2017-12_Q2,110.87,0.868,-0.381,-0.085,-0.088,49.06,0.0,0.2503,74.97,87.2224,165.6,87.1199,364.24,74.254,436.08,84.329,69.7795,NOT_SUITABLE
wheat,2018-01-01,2018-01-15,2018-01_Q1,110.87,1.063,-0.163,0.332,-0.04,42.5,0.0,0.2213,77.87,92.0663,142.27,88.8873,319.71,67.9763,349.07,84.105,70.9769,NOT_SUITABLE
wheat,2018-01-16,2018-01-31,2018-01_Q2,110.87,-0.501,-0.092,-0.042,-0.264,24.26,0.0,0.1278,87.22,92.2641,118.19,85.973,270.48,59.2692,270.48,82.5043,71.6607,NOT_SUITABLE
wheat,2018-02-01,2018-02-15,2018-02_Q1,110.87,-0.639,0.205,-0.175,-0.445,12.26,0.0,0.0793,92.07,92.8561,104.37,76.2573,206.8,47.6224,206.8,83.6715,75.0288,NOT_SUITABLE
wheat,2018-02-16,2018-02-28,2018-02_Q2,110.87,-0.759,0.232,-0.288,-0.458,9.91,0.0,0.0774,92.26,80.3437,80.44,65.1333,152.28,36.0239,152.28,83.3608,78.988,NOT_SUITABLE
wheat,2018-03-01,2018-03-15,2018-03_Q1,110.87,-0.592,-0.03,-0.465,-0.478,8.03,0.0,0.0714,92.86,78.7807,73.07,51.1291,102.43,34.7952,156.51,83.8074,82.6356,NOT_SUITABLE
wheat,2018-03-16,2018-03-31,2018-03_Q2,110.87,-0.075,-0.814,-0.519,-0.412,19.68,0.0,0.1966,80.34,83.1681,71.84,42.462,71.84,40.9072,195.1,86.3204,85.1249,NOT_SUITABLE
wheat,2018-04-01,2018-04-15,2018-04_Q1,110.87,-0.116,-1.019,-0.534,-0.449,19.68,0.0,0.2122,78.78,44.4626,29.36,19.0872,29.36,47.4606,274.92,87.1199,85.2372,HIGH
wheat,2018-04-16,2018-04-30,2018-04_Q2,110.87,-2.046,-0.996,-0.789,-0.751,14.54,0.0,0.1683,83.17,0.0,0.0,0.0,0.0,52.6706,345.86,88.8873,84.7495,NOT_SUITABLE
wheat,2018-05-01,2018-05-15,2018-05_Q1,110.87,0.949,-0.048,-0.173,-0.455,56.57,19.89,0.5554,44.46,0.0,0.0,0.0,0.0,56.9284,423.22,85.973,84.4318,NOT_SUITABLE
wheat,2018-05-16,2018-05-31,2018-05_Q2,110.87,1.105,-0.476,-0.271,-0.561,64.34,17.04,1.0,0.0,0.0,0.0,0.0,0.0,62.0911,505.34,76.2573,81.0606,NOT_SUITABLE
wheat,2018-06-01,2018-06-15,2018-06_Q1,110.87,-0.617,-0.057,-0.147,-0.362,55.35,33.69,1.0,0.0,0.0,0.0,21.6787,54.08,66.111,613.11,65.1333,77.9688,NOT_SUITABLE
