depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,32.72,19.23,13.5,6.75
5-15cm,32.21,19.27,12.94,12.94
15-30cm,35.74,23.57,12.16,18.25
30-60cm,39.15,27.01,12.15,36.44
60-100cm,38.21,26.02,12.2,48.78
