depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,14.88,8.74,6.14,3.07
5-15cm,19.6,12.38,7.22,7.22
15-30cm,22.24,14.57,7.67,11.5
30-60cm,23.3,15.42,7.88,23.63
60-100cm,25.58,16.91,8.67,34.69
