depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.63,19.4,10.23,5.12
5-15cm,27.76,18.12,9.64,9.64
15-30cm,38.05,26.75,11.3,16.95
30-60cm,39.65,28.08,11.57,34.72
60-100cm,39.43,27.69,11.74,46.97
