depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.02,18.98,11.04,5.52
5-15cm,31.33,20.22,11.11,11.11
15-30cm,34.16,22.61,11.55,17.32
30-60cm,37.18,25.35,11.83,35.49
60-100cm,37.73,25.8,11.93,47.73
