depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,16.84,9.66,7.18,3.59
5-15cm,15.97,9.21,6.76,6.76
15-30cm,18.45,11.35,7.1,10.65
30-60cm,25.92,17.21,8.71,26.12
60-100cm,26.57,17.45,9.12,36.5
