crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,98.46,-0.046,0.632,1.341,0.906,19.92,0.0,0.0769,92.31,89.6892,190.85,91.1377,418.75,81.768,474.77,83.6607,74.6449,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,98.46,0.447,0.775,1.273,0.856,24.02,0.0,0.1037,89.63,90.1206,147.87,93.0127,346.77,80.6202,394.29,89.4145,77.8048,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,98.46,-0.118,0.48,1.222,0.743,21.94,0.0,0.1031,89.69,92.993,118.65,83.9907,255.84,76.1926,320.36,87.3662,80.2728,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,98.46,0.049,0.558,1.303,0.852,16.21,0.0,0.0988,90.12,100.0,122.22,82.7843,210.91,74.0005,295.69,90.089,81.4997,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,98.46,0.861,0.515,1.285,0.913,8.94,0.0,0.0701,92.99,91.7381,109.26,70.4696,149.2,69.7041,271.86,89.0258,82.5999,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,98.46,-0.995,-0.181,0.872,0.888,0.0,0.0,0.0,100.0,88.6264,76.68,58.1303,95.51,73.2212,323.08,91.5268,83.9496,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,98.46,-1.303,-0.521,0.358,0.917,9.84,0.0,0.0826,91.74,48.2271,27.93,46.2333,56.01,75.9375,369.64,92.234,87.3118,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,98.46,-0.747,-0.641,0.182,0.933,9.84,0.0,0.1137,88.63,26.0886,12.01,40.8768,47.52,78.6472,480.15,91.1377,90.0759,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,98.46,0.861,0.123,0.13,1.098,34.02,4.04,0.5177,48.23,34.5998,12.01,55.6896,64.52,84.5301,595.95,93.0127,89.2681,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,98.46,1.127,-0.202,-0.074,1.057,34.02,0.0,0.7391,26.09,21.4827,6.82,58.5479,84.79,85.7918,717.34,83.9907,88.2911,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,98.46,0.726,-0.011,-0.125,1.066,22.08,3.42,0.654,34.6,56.3374,16.07,68.7952,122.66,88.1622,826.8,82.7843,87.2774,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,98.46,0.431,0.32,-0.164,1.085,24.93,0.0,0.7852,21.48,74.5774,28.69,82.1736,227.58,87.7538,905.4,70.4696,86.0313,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,98.46,-1.487,0.423,-0.23,0.996,9.04,0.0,0.4366,56.34,69.2492,36.44,85.7804,313.63,87.9483,974.88,58.1303,84.0222,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,98.46,-1.117,0.193,-0.456,0.846,9.78,0.0,0.2542,74.58,66.0576,49.28,87.5308,432.63,88.2223,1051.9,46.2333,81.768,NOT_SUITABLE
wheat,2017-07-16,2017-07-31,2017-07_Q2,98.46,-0.813,-0.878,-0.317,0.928,16.18,0.0,0.3075,69.25,72.2079,70.15,90.2014,531.43,89.1257,1119.41,40.8768,80.6202,NOT_SUITABLE
wheat,2017-08-01,2017-08-15,2017-08_Q1,98.46,0.508,-0.456,-0.379,0.871,25.32,0.0,0.3394,66.06,91.2925,149.61,91.4988,632.55,90.2946,1152.24,55.6896,76.1926,NOT_SUITABLE
wheat,2017-08-16,2017-08-31,2017-08_Q2,98.46,0.483,-0.764,-0.318,0.847,27.0,0.0,0.2779,72.21,95.9185,207.04,92.7086,704.14,91.2819,1173.84,58.5479,74.0005,NOT_SUITABLE
wheat,2017-09-01,2017-09-15,2017-09_Q1,98.46,-0.043,-0.455,-0.171,0.448,14.27,0.0,0.0871,91.29,91.3831,233.74,89.8012,677.82,90.5869,1106.32,68.7952,69.7041,NOT_SUITABLE
wheat,2017-09-16,2017-09-30,2017-09_Q2,98.46,-0.572,-0.287,-0.033,0.106,8.81,0.0,0.0408,95.92,92.0625,254.24,89.0153,661.25,90.3676,1052.62,82.1736,73.2212,NOT_SUITABLE
wheat,2017-10-01,2017-10-15,2017-10_Q1,98.46,-0.293,-0.046,0.15,0.117,22.04,0.0,0.0862,91.38,91.7322,249.2,88.7118,619.28,90.3125,946.99,85.7804,75.9375,NOT_SUITABLE
wheat,2017-10-16,2017-10-31,2017-10_Q2,98.46,-0.548,-0.313,-0.644,-0.15,21.92,0.0,0.0794,92.06,90.7853,242.86,88.1754,587.98,90.3355,868.25,87.5308,78.6472,NOT_SUITABLE
wheat,2017-11-01,2017-11-15,2017-11_Q1,98.46,-1.112,-0.825,-0.839,-0.271,22.46,0.0,0.0827,91.73,85.7143,194.88,88.8709,519.69,89.2759,742.07,90.2014,84.5301,NOT_SUITABLE
