depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,32.72,21.28,11.43,5.72
5-15cm,30.53,19.73,10.8,10.8
15-30cm,39.95,28.35,11.61,17.41
30-60cm,42.67,30.87,11.81,35.43
60-100cm,41.28,29.27,12.01,48.05
