depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.16,19.87,11.29,5.64
5-15cm,31.1,19.94,11.16,11.16
15-30cm,34.93,23.2,11.73,17.59
30-60cm,36.08,24.31,11.78,35.33
60-100cm,36.72,24.82,11.9,47.59
