depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,28.52,18.16,10.36,5.18
5-15cm,27.7,17.92,9.78,9.78
15-30cm,33.06,22.33,10.73,16.09
30-60cm,32.7,22.07,10.63,31.88
60-100cm,32.79,22.04,10.75,43.01
