depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.45,19.16,12.29,6.15
5-15cm,29.26,17.88,11.38,11.38
15-30cm,31.48,19.91,11.57,17.36
30-60cm,33.44,21.81,11.64,34.91
60-100cm,29.76,18.59,11.17,44.69
