property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,71.0,71.0,71.18604651162791,76.37209302325581,77.18604651162791
soc,220.15294117647053,192.28235294117644,139.0,205.0,177.28235294117644
clay,136.74418604651163,154.37209302325581,219.55813953488374,253.48837209302326,254.30232558139534
sand,727.8139534883721,720.0,666.8139534883721,628.6976744186047,631.2558139534883
silt,135.62790697674419,125.6279069767442,113.6279069767442,117.6279069767442,114.44186046511626
bdod,124.28235294117647,130.0,136.0,142.0,143.7176470588235
cec,161.0,154.0,152.0,154.0,156.0
