crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,91.11,0.869,0.02,0.681,1.065,45.83,0.0,0.2068,79.32,73.2836,136.0,81.8015,351.24,78.5573,483.92,78.1863,70.8996,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,91.11,-0.432,0.657,-0.046,1.113,10.1,0.0,0.0502,94.98,60.685,91.46,81.5456,300.65,75.7012,417.12,86.6736,76.2127,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,91.11,1.219,0.857,0.752,1.305,49.58,0.0,0.2672,73.28,84.077,104.39,87.432,280.7,76.6395,385.12,84.8225,79.6781,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,91.11,1.369,1.252,1.209,1.349,59.25,0.0,0.3932,60.68,92.761,112.64,92.8211,266.09,70.8932,345.98,82.4141,80.0879,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,91.11,0.736,1.19,1.138,1.338,19.77,0.0,0.1592,84.08,92.6528,110.85,84.2059,217.36,68.6989,330.42,77.5597,80.0686,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,91.11,-0.82,0.572,1.064,1.184,8.79,0.0,0.0724,92.76,100.0,96.56,78.671,173.17,65.9734,331.96,78.3223,81.4594,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,91.11,-1.287,0.302,0.369,1.013,8.79,0.0,0.0735,92.65,84.7388,65.46,71.0936,132.69,67.4572,354.9,83.4907,80.5332,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,91.11,-1.256,0.103,0.508,0.903,0.0,0.0,0.0,100.0,82.8351,56.9,63.8824,116.47,70.2671,424.56,81.8015,84.6994,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,91.11,-0.257,-0.587,0.356,0.909,11.79,0.0,0.1526,84.74,67.0319,41.05,57.5446,104.42,72.8131,485.38,81.5456,83.6004,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,91.11,-0.875,-1.115,0.301,0.543,11.79,0.0,0.1716,82.84,35.9265,19.71,39.674,79.89,75.017,566.28,87.432,84.1462,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,91.11,-1.274,-1.106,0.19,0.736,20.19,0.0,0.3297,67.03,54.3631,26.17,50.7359,113.06,76.3926,630.14,92.8211,82.6945,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,91.11,-0.251,-1.046,-0.502,0.084,35.16,0.0,0.6407,35.93,67.8352,39.86,56.0985,158.78,79.9948,718.81,84.2059,80.2461,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,91.11,-1.374,-1.275,-0.561,0.141,21.97,0.0,0.4564,54.36,51.6087,37.2,65.4579,222.21,78.5378,753.13,78.671,81.9607,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,91.11,-0.83,-1.241,-0.498,-0.308,18.9,0.0,0.3216,67.84,23.1547,20.31,73.0263,308.09,80.4234,819.16,71.0936,78.5573,NOT_SUITABLE
wheat,2017-07-16,2017-07-31,2017-07_Q2,91.11,-0.141,-1.459,-0.989,-0.027,34.88,0.0,0.4839,51.61,48.4212,49.69,78.524,380.96,82.3241,875.55,63.8824,75.7012,NOT_SUITABLE
wheat,2017-08-01,2017-08-15,2017-08_Q1,91.11,1.031,-0.084,-0.941,0.337,67.41,0.0,0.7685,23.15,72.2102,98.61,87.8739,486.4,86.6927,935.25,57.5446,76.6395,NOT_SUITABLE
wheat,2017-08-16,2017-08-31,2017-08_Q2,91.11,0.655,-0.411,-1.234,0.277,52.93,0.0,0.5158,48.42,82.1267,135.32,85.8894,517.08,86.5978,941.24,39.674,70.8932,NOT_SUITABLE
wheat,2017-09-01,2017-09-15,2017-09_Q1,91.11,0.854,0.539,-0.543,0.722,37.95,0.0,0.2779,72.21,95.729,189.17,90.9833,560.02,88.7693,937.59,50.7359,68.6989,NOT_SUITABLE
wheat,2017-09-16,2017-09-30,2017-09_Q2,91.11,0.22,0.191,-0.551,0.261,29.45,0.0,0.1787,82.13,89.9842,195.95,85.7055,530.92,87.5246,898.65,56.0985,65.9734,NOT_SUITABLE
wheat,2017-10-01,2017-10-15,2017-10_Q1,91.11,-0.908,0.399,-0.488,0.345,8.44,0.0,0.0427,95.73,90.5492,198.62,85.6537,511.07,87.4992,837.49,65.4579,67.4572,NOT_SUITABLE
wheat,2017-10-16,2017-10-31,2017-10_Q2,91.11,-0.467,0.186,-0.662,0.193,21.81,0.0,0.1002,89.98,84.6516,185.81,85.5116,494.59,87.033,785.42,73.0263,70.2671,NOT_SUITABLE
wheat,2017-11-01,2017-11-15,2017-11_Q1,91.11,-1.017,-1.041,-0.732,0.158,20.73,0.0,0.0945,90.55,86.7401,172.24,85.4481,448.85,84.1528,684.01,78.524,72.8131,NOT_SUITABLE
wheat,2017-11-16,2017-11-30,2017-11_Q2,91.11,-0.29,-0.666,-0.648,0.083,33.69,0.0,0.1535,84.65,81.8619,149.16,87.4774,424.16,84.4494,626.1,87.8739,75.017,NOT_SUITABLE
wheat,2017-12-01,2017-12-15,2017-12_Q1,91.11,-0.35,-1.289,-0.821,-0.5,26.33,0.0,0.1326,86.74,78.4396,140.21,85.6769,377.57,79.5988,531.29,85.8894,76.3926,NOT_SUITABLE
wheat,2017-12-16,2017-12-31,2017-12_Q2,91.11,0.661,-0.601,-0.299,-0.222,33.05,0.0,0.1814,81.86,90.344,159.62,90.2915,367.73,82.0771,498.25,90.9833,79.9948,NOT_SUITABLE
wheat,2018-01-01,2018-01-15,2018-01_Q1,91.11,1.203,-0.208,-0.263,-0.298,38.54,0.0,0.2156,78.44,92.1808,136.4,90.5539,326.42,81.0922,443.08,85.7055,78.5378,NOT_SUITABLE
wheat,2018-01-16,2018-01-31,2018-01_Q2,91.11,-0.668,-0.116,-0.367,-0.578,17.06,0.0,0.0966,90.34,91.5787,115.38,89.7485,290.83,75.4474,376.67,85.6537,80.4234,NOT_SUITABLE
wheat,2018-02-01,2018-02-15,2018-02_Q1,91.11,-0.703,-0.056,-0.783,-0.825,11.57,0.0,0.0782,92.18,88.584,100.95,81.7864,235.16,64.8858,312.49,85.5116,82.3241,NOT_SUITABLE
wheat,2018-02-16,2018-02-28,2018-02_Q2,91.11,-0.748,-0.307,-0.597,-0.794,10.61,0.0,0.0842,91.58,88.6526,92.74,78.7255,201.93,62.7722,296.6,85.4481,86.6927,NOT_SUITABLE
wheat,2018-03-01,2018-03-15,2018-03_Q1,91.11,-0.533,-0.234,-0.931,-0.878,13.01,0.0,0.1142,88.58,90.3893,89.07,67.7875,153.73,63.1381,311.51,87.4774,86.5978,NOT_SUITABLE
wheat,2018-03-16,2018-03-31,2018-03_Q2,91.11,-0.425,-1.061,-0.793,-0.814,11.87,0.0,0.1135,88.65,88.5078,82.71,65.3305,130.51,65.1491,335.2,85.6769,88.7693,NOT_SUITABLE
wheat,2018-04-01,2018-04-15,2018-04_Q1,91.11,-0.676,-1.064,-0.822,-0.864,9.47,0.0,0.0961,90.39,60.1645,45.14,62.7476,116.66,66.7184,391.37,90.2915,87.5246,NOT_SUITABLE
wheat,2018-04-16,2018-04-30,2018-04_Q2,91.11,-1.672,-1.191,-0.877,-0.952,10.74,0.0,0.1149,88.51,45.3154,26.48,48.9967,85.84,68.5035,440.82,90.5539,87.4992,NOT_SUITABLE
wheat,2018-05-01,2018-05-15,2018-05_Q1,91.11,0.27,-0.559,-0.662,-0.767,29.89,0.0,0.3984,60.16,36.6801,19.52,39.8458,77.33,70.4149,504.93,89.7485,87.033,NOT_SUITABLE
wheat,2018-05-16,2018-05-31,2018-05_Q2,91.11,0.093,-0.909,-0.989,-0.854,31.96,0.0,0.5468,45.32,44.5201,21.31,43.8266,94.66,72.4907,563.37,81.7864,84.1528,NOT_SUITABLE
wheat,2018-06-01,2018-06-15,2018-06_Q1,91.11,-0.405,-0.602,-0.695,-0.823,33.69,0.0,0.6332,36.68,90.1528,52.0,59.1834,157.79,75.5096,654.88,78.7255,84.4494,NOT_SUITABLE
wheat,2018-06-16,2018-06-30,2018-06_Q2,91.11,-1.078,-1.337,-1.282,-0.878,26.56,0.0,0.5548,44.52,55.2311,38.05,65.0339,204.68,77.0147,723.97,67.7875,79.5988,NOT_SUITABLE
wheat,2018-07-01,2018-07-15,2018-07_Q1,91.11,-1.358,-1.503,-1.312,-0.959,5.68,0.0,0.0985,90.15,6.985,5.81,68.5609,274.71,78.5568,791.57,65.3305,82.0771,NOT_SUITABLE
wheat,2018-07-16,2018-07-31,2018-07_Q2,91.11,-0.564,-0.881,-1.331,-0.938,30.84,0.0,0.4477,55.23,35.575,35.3,75.8016,354.98,81.5517,864.09,62.7476,81.0922,NOT_SUITABLE
wheat,2018-08-01,2018-08-15,2018-08_Q1,91.11,1.396,-0.403,-0.554,-0.981,78.69,1.32,0.9302,6.98,79.5061,99.98,81.7577,427.61,85.8178,922.25,48.9967,75.4474,NOT_SUITABLE
wheat,2018-08-16,2018-08-31,2018-08_Q2,91.11,1.104,-0.029,-0.666,-0.894,63.93,0.0,0.6443,35.57,89.5781,131.33,83.5235,468.7,87.3273,944.54,39.8458,64.8858,NOT_SUITABLE
wheat,2018-09-01,2018-09-15,2018-09_Q1,91.11,0.015,0.024,-0.585,-0.91,24.45,0.0,0.2049,79.51,88.0941,168.92,82.7559,497.09,87.8716,932.45,43.8266,62.7722,NOT_SUITABLE
wheat,2018-09-16,2018-09-30,2018-09_Q2,91.11,-0.462,0.03,-0.793,-0.821,15.28,0.0,0.1042,89.58,84.6661,188.34,83.045,519.28,87.3476,907.97,59.1834,63.1381,NOT_SUITABLE
