depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.49,20.08,11.41,5.7
5-15cm,32.57,21.11,11.47,11.47
15-30cm,35.65,23.82,11.83,17.75
30-60cm,37.85,25.96,11.9,35.69
60-100cm,37.78,25.83,11.96,47.82
