depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,22.06,12.89,9.17,4.59
5-15cm,22.88,13.86,9.02,9.02
15-30cm,26.02,16.5,9.52,14.28
30-60cm,30.11,19.89,10.22,30.65
60-100cm,30.78,20.38,10.4,41.61
