depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,24.57,13.86,10.7,5.35
5-15cm,22.52,12.75,9.77,9.77
15-30cm,25.18,14.89,10.29,15.43
30-60cm,41.52,29.23,12.28,36.85
60-100cm,42.05,29.73,12.32,49.28
