depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,20.23,12.8,7.44,3.72
5-15cm,22.43,14.69,7.73,7.73
15-30cm,22.64,15.01,7.63,11.44
30-60cm,24.6,16.55,8.05,24.15
60-100cm,25.34,17.12,8.23,32.91
