depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,17.35,10.57,6.78,3.39
5-15cm,21.52,13.79,7.74,7.74
15-30cm,26.64,17.87,8.78,13.17
30-60cm,28.67,19.32,9.35,28.05
60-100cm,31.97,21.75,10.22,40.89
