depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,22.1,13.96,8.15,4.07
5-15cm,24.58,15.99,8.59,8.59
15-30cm,27.05,18.01,9.04,13.56
30-60cm,26.92,17.95,8.97,26.91
60-100cm,27.76,18.56,9.2,36.8
