property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,72.0,73.0,75.0,80.0,79.95588235294117
soc,108.49999999999999,91.5,73.00000000000001,124.99999999999999,133.49999999999997
clay,130.3970588235294,213.17647058823528,255.91176470588232,285.95588235294116,296.0441176470588
sand,743.2058823529411,669.4705882352941,634.8235294117648,603.735294117647,608.6470588235294
silt,126.3970588235294,117.35294117647057,109.26470588235293,110.30882352941175,95.26470588235294
bdod,123.0,129.0,136.5,144.5,146.5
cec,156.26470588235296,148.30882352941174,141.17647058823528,144.1764705882353,144.13235294117646
