property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,70.0,70.0,71.0,73.0,74.0
soc,218.35294117647055,161.6176470588235,143.23529411764707,200.55882352941177,174.23529411764707
clay,123.0,133.0,176.0,260.0,264.0
sand,743.0,740.0,705.0,626.0,634.0
silt,134.0,127.0,119.0,115.0,102.0
bdod,123.61764705882352,129.61764705882354,136.0,141.0,143.0
cec,165.0,152.0,147.0,150.0,152.0
