depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,17.63,9.96,7.67,3.84
5-15cm,23.01,14.23,8.77,8.77
15-30cm,26.3,16.95,9.35,14.02
30-60cm,29.1,19.04,10.06,30.18
60-100cm,28.3,18.27,10.03,40.13
