depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,25.15,15.3,9.85,4.92
5-15cm,20.61,12.6,8.01,8.01
15-30cm,19.67,12.23,7.44,11.16
30-60cm,33.21,22.8,10.4,31.21
60-100cm,34.26,23.69,10.57,42.27
