property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,58.0,58.0,59.0,62.0,65.0
soc,303.5217391304348,144.81159420289853,53.40579710144928,31.0,17.89855072463768
clay,127.0,145.0,177.0,423.0,435.0
sand,704.0,698.0,670.0,454.0,437.0
silt,169.0,157.0,153.0,123.0,128.0
bdod,103.5072463768116,116.40579710144928,125.30434782608697,138.20289855072465,140.1014492753623
cec,153.0,139.0,132.0,156.0,165.0
