depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,23.51,14.24,9.27,4.63
5-15cm,22.71,13.93,8.78,8.78
15-30cm,25.27,16.22,9.05,13.58
30-60cm,27.57,18.0,9.58,28.73
60-100cm,28.59,19.0,9.59,38.35
