depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,20.44,11.56,8.87,4.44
5-15cm,25.49,15.82,9.68,9.68
15-30cm,27.98,17.87,10.11,15.17
30-60cm,30.6,19.65,10.95,32.86
60-100cm,31.01,20.07,10.94,43.76
