crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,119.43,1.427,0.825,0.982,1.26,63.59,0.0,0.2564,74.36,80.6082,166.69,86.7924,392.44,75.8635,454.46,81.424,63.7132,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,119.43,1.537,1.312,0.931,1.281,50.73,0.0,0.2264,77.36,78.9209,127.07,87.2401,325.31,74.1738,380.4,83.4624,65.2113,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,119.43,1.403,1.328,1.222,1.314,40.1,0.0,0.1939,80.61,92.2284,117.13,82.7864,257.68,69.7838,312.77,81.5781,68.9335,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,119.43,1.227,1.48,1.417,1.331,33.94,0.0,0.2108,78.92,92.9676,113.03,79.8806,213.05,62.2276,264.68,82.5893,70.6575,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,119.43,0.509,1.724,1.335,1.383,9.87,0.0,0.0777,92.23,91.7633,108.62,67.8431,155.36,56.7192,234.0,80.1871,74.3381,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,119.43,-0.399,1.515,1.24,1.3,8.55,0.0,0.0703,92.97,94.3629,85.2,57.5989,107.02,58.4793,262.48,80.4809,78.3995,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,119.43,-1.065,0.227,0.894,1.177,9.75,0.0,0.0824,91.76,48.4552,31.92,42.2211,62.02,58.5946,283.4,81.6028,81.5,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,119.43,-0.705,-0.089,1.031,1.117,5.09,0.0,0.0564,94.36,27.0131,14.81,39.3623,55.09,66.14,391.18,86.7924,84.7357,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,119.43,1.162,0.281,1.15,1.282,40.02,6.06,0.5154,48.46,33.1053,14.81,40.2304,55.09,72.652,490.75,87.2401,83.5073,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,119.43,1.044,-0.166,1.332,1.159,40.02,0.0,0.7299,27.01,17.2123,7.0,32.5472,51.63,76.576,607.11,82.7864,82.6493,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,119.43,-0.752,-0.215,1.387,1.14,26.38,2.51,0.6689,33.11,42.1424,15.28,42.8425,78.64,78.8645,697.25,79.8806,80.0966,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,119.43,-0.546,-0.408,0.804,1.091,33.67,0.0,0.8279,17.21,74.8541,33.28,59.1012,155.46,80.8473,787.0,67.8431,76.9115,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,119.43,-1.699,-0.697,-0.203,0.774,18.47,0.0,0.5786,42.14,44.69,25.0,65.7361,221.38,80.9093,846.19,57.5989,75.1626,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,119.43,-1.189,-1.225,-0.539,0.578,11.18,0.0,0.2515,74.85,15.4406,11.35,74.4415,336.08,80.9384,910.03,42.2211,75.8635,NOT_SUITABLE
wheat,2017-07-16,2017-07-31,2017-07_Q2,119.43,-0.126,-1.511,-0.862,0.889,39.57,8.63,0.5531,44.69,41.9892,38.36,80.8963,435.66,83.8841,993.5,39.3623,74.1738,NOT_SUITABLE
wheat,2017-08-01,2017-08-15,2017-08_Q1,119.43,0.052,-1.476,-1.137,0.844,62.15,0.0,0.8456,15.44,76.3924,110.83,87.5889,555.48,86.674,1046.84,40.2304,69.7838,NOT_SUITABLE
wheat,2017-08-16,2017-08-31,2017-08_Q2,119.43,-0.078,-1.331,-1.139,0.676,44.37,0.0,0.5801,41.99,83.4008,158.02,88.3035,618.61,88.1041,1076.5,32.5472,62.2276,NOT_SUITABLE
wheat,2017-09-01,2017-09-15,2017-09_Q1,119.43,0.141,-0.557,-0.964,0.575,34.25,0.0,0.2361,76.39,91.8461,213.9,88.8992,631.54,88.6946,1042.57,42.8425,56.7192,NOT_SUITABLE
wheat,2017-09-16,2017-09-30,2017-09_Q2,119.43,-0.06,-0.526,-0.758,0.367,31.45,0.0,0.166,83.4,92.8486,239.28,88.1156,624.81,88.832,1005.96,59.1012,58.4793,NOT_SUITABLE
wheat,2017-10-01,2017-10-15,2017-10_Q1,119.43,-0.585,-0.369,-0.802,0.34,18.99,0.0,0.0815,91.85,90.0592,230.75,85.2975,573.95,87.7696,907.59,65.7361,58.5946,NOT_SUITABLE
wheat,2017-10-16,2017-10-31,2017-10_Q2,119.43,-0.699,-0.295,-1.103,0.154,18.43,0.0,0.0715,92.85,87.3466,221.31,86.3756,557.84,87.6191,840.1,74.4415,66.14,NOT_SUITABLE
wheat,2017-11-01,2017-11-15,2017-11_Q1,119.43,-0.955,-0.635,-1.179,0.052,25.47,0.0,0.0994,90.06,84.4547,186.89,85.6624,491.36,84.3305,708.93,80.8963,72.652,NOT_SUITABLE
wheat,2017-11-16,2017-11-30,2017-11_Q2,119.43,-0.56,-0.832,-1.084,-0.12,32.06,0.0,0.1265,87.35,82.9395,164.22,87.8362,457.89,82.6734,618.79,87.5889,76.576,NOT_SUITABLE
wheat,2017-12-01,2017-12-15,2017-12_Q1,119.43,0.059,-0.89,-0.81,-0.28,34.4,0.0,0.1555,84.45,80.0076,156.31,88.3821,411.03,79.4608,522.05,88.3035,78.8645,NOT_SUITABLE
wheat,2017-12-16,2017-12-31,2017-12_Q2,119.43,0.712,-0.505,-0.549,-0.487,33.78,0.0,0.1706,82.94,88.6092,172.31,90.0319,381.15,78.0603,454.57,88.8992,80.8473,NOT_SUITABLE
wheat,2018-01-01,2018-01-15,2018-01_Q1,119.43,1.087,-0.188,-0.308,-0.466,39.06,0.0,0.1999,80.01,94.4053,148.15,92.3751,333.64,76.2395,383.95,88.1156,80.9093,NOT_SUITABLE
wheat,2018-01-16,2018-01-31,2018-01_Q2,119.43,-0.426,-0.083,-0.28,-0.621,22.15,0.0,0.1139,88.61,94.1946,121.37,90.1848,282.26,67.9637,300.48,85.2975,80.9384,NOT_SUITABLE
wheat,2018-02-01,2018-02-15,2018-02_Q1,119.43,-0.901,0.204,-0.371,-0.719,8.78,0.0,0.0559,94.41,94.51,106.56,81.47,217.58,59.1795,247.76,86.3756,83.8841,NOT_SUITABLE
wheat,2018-02-16,2018-02-28,2018-02_Q2,119.43,-0.744,0.242,-0.455,-0.792,7.48,0.0,0.0581,94.19,87.4364,87.48,70.8262,160.9,48.9875,199.12,85.6624,86.674,NOT_SUITABLE
wheat,2018-03-01,2018-03-15,2018-03_Q1,119.43,-0.66,0.103,-0.617,-0.785,6.19,0.0,0.0549,94.51,86.2621,78.93,57.8434,111.02,51.8778,227.47,87.8362,88.1041,NOT_SUITABLE
wheat,2018-03-16,2018-03-31,2018-03_Q2,119.43,-0.122,-0.669,-0.62,-0.712,12.57,0.0,0.1256,87.44,87.311,73.42,46.1809,73.42,55.4345,260.51,88.3821,88.6946,NOT_SUITABLE
wheat,2018-04-01,2018-04-15,2018-04_Q1,119.43,-0.329,-0.98,-0.674,-0.733,12.57,0.0,0.1374,86.26,51.0835,32.09,35.3206,50.31,61.8059,359.31,90.0319,88.832,NOT_SUITABLE
wheat,2018-04-16,2018-04-30,2018-04_Q2,119.43,-2.198,-1.064,-0.915,-1.058,10.67,0.0,0.1269,87.31,0.0,0.0,14.107,18.22,66.484,441.84,92.3751,87.7696,NOT_SUITABLE
