depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,26.66,17.05,9.6,4.8
5-15cm,27.06,17.46,9.6,9.6
15-30cm,28.0,18.27,9.72,14.58
30-60cm,30.52,20.13,10.39,31.16
60-100cm,31.49,21.0,10.49,41.97
