crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,99.49,1.825,0.075,0.276,1.585,16.77,0.0,0.0756,92.44,72.5512,145.32,71.2517,293.72,69.4099,405.25,95.7783,85.1001,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,99.49,1.13,0.021,-0.163,1.416,4.11,0.0,0.0196,98.04,43.2157,63.18,63.3833,215.7,59.8293,297.5,96.1136,87.3752,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,99.49,1.387,1.474,0.812,1.497,54.98,0.0,0.2745,72.55,54.804,57.73,72.6432,207.47,61.1879,263.33,96.4837,89.8752,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,99.49,1.787,1.816,1.399,1.768,83.02,0.0,0.5678,43.22,66.1217,69.27,75.2546,191.62,63.5419,265.47,89.5042,87.9626,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,99.49,1.495,1.826,1.65,1.691,47.61,0.0,0.452,54.8,85.0646,90.67,76.2047,174.63,63.2783,261.65,83.2912,88.9667,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,99.49,0.999,1.682,1.629,1.698,35.49,0.0,0.3388,66.12,93.1729,83.25,73.7775,146.95,59.5044,263.92,77.3743,88.4531,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,99.49,-0.443,1.632,1.583,1.619,15.92,0.0,0.1494,85.06,80.1799,59.06,64.9859,111.53,62.0038,293.1,73.355,87.6213,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,99.49,-1.391,1.631,1.441,1.552,6.1,0.0,0.0683,93.17,64.6105,39.11,52.123,81.8,67.4008,382.04,71.2517,87.8499,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,99.49,-0.972,1.267,1.461,1.542,14.6,0.0,0.1982,80.18,50.9076,24.9,38.5877,55.86,72.5786,466.58,63.3833,86.4169,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,99.49,-0.351,0.034,1.625,1.515,21.42,0.0,0.3539,64.61,49.882,24.59,45.2626,73.85,76.9679,593.76,72.6432,84.8134,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,99.49,0.218,-0.738,1.635,1.449,24.01,0.0,0.4909,50.91,56.2042,27.57,47.2075,87.02,79.7186,692.22,75.2546,80.9392,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,99.49,-1.029,-1.396,1.416,1.042,24.71,0.0,0.5012,49.88,38.4259,18.1,47.8699,116.97,82.2579,796.75,76.2047,77.0201,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,99.49,-1.564,-1.463,0.878,0.881,21.48,0.0,0.438,56.2,7.2549,3.4,60.3041,181.57,84.3326,882.7,73.7775,73.4826,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,99.49,-0.489,-1.112,1.045,0.488,31.31,2.3,0.6157,38.43,46.6763,31.15,73.2507,300.24,87.2682,979.07,64.9859,69.4099,NOT_SUITABLE
wheat,2017-07-16,2017-07-31,2017-07_Q2,99.49,0.539,-0.942,0.407,0.844,43.41,0.0,0.9275,7.25,63.3565,56.05,82.4572,410.72,87.9156,1038.67,52.123,59.8293,NOT_SUITABLE
wheat,2017-08-01,2017-08-15,2017-08_Q1,99.49,0.18,-1.414,-1.344,1.044,33.29,0.0,0.5332,46.68,51.8902,67.71,85.4722,519.91,89.2141,1070.65,38.5877,61.1879,NOT_SUITABLE
wheat,2017-08-16,2017-08-31,2017-08_Q2,99.49,-0.073,-1.115,-1.3,1.459,32.42,0.0,0.3664,63.36,73.6505,122.12,88.4796,605.21,89.1474,1078.55,45.2626,63.5419,NOT_SUITABLE
wheat,2017-09-01,2017-09-15,2017-09_Q1,99.49,1.361,0.669,-0.397,1.517,62.78,0.0,0.4811,51.89,94.7,201.37,93.8598,679.78,92.2005,1088.87,47.2075,63.2783,NOT_SUITABLE
wheat,2017-09-16,2017-09-30,2017-09_Q2,99.49,1.599,0.726,-0.272,1.482,43.69,0.0,0.2635,73.65,95.3776,232.54,94.0357,701.13,91.224,1051.32,47.8699,59.5044,NOT_SUITABLE
wheat,2017-10-01,2017-10-15,2017-10_Q1,99.49,-0.247,0.746,0.079,1.375,11.27,0.0,0.053,94.7,94.5992,250.83,95.3373,678.83,90.0718,952.51,60.3041,62.0038,NOT_SUITABLE
wheat,2017-10-16,2017-10-31,2017-10_Q2,99.49,0.205,0.484,-0.068,1.184,11.27,0.0,0.0462,95.38,91.3114,250.54,91.8942,627.95,89.2968,875.93,73.2507,67.4008,NOT_SUITABLE
wheat,2017-11-01,2017-11-15,2017-11_Q1,99.49,-0.279,0.504,-0.191,1.354,14.32,0.0,0.054,94.6,92.3395,227.58,93.0602,550.73,89.372,762.45,82.4572,72.5786,NOT_SUITABLE
wheat,2017-11-16,2017-11-30,2017-11_Q2,99.49,-0.557,0.364,-0.24,1.359,23.84,0.0,0.0869,91.31,95.884,218.05,90.0161,473.35,86.5909,655.19,85.4722,76.9679,NOT_SUITABLE
wheat,2017-12-01,2017-12-15,2017-12_Q1,99.49,-0.403,-0.376,0.072,1.294,18.88,0.0,0.0766,92.34,100.0,200.42,89.5694,409.09,83.318,542.2,88.4796,79.7186,NOT_SUITABLE
wheat,2017-12-16,2017-12-31,2017-12_Q2,99.49,0.496,-0.193,0.177,0.777,9.36,0.0,0.0412,95.88,87.7775,159.36,86.0713,350.19,77.2984,438.14,93.8598,82.2579,NOT_SUITABLE
wheat,2018-01-01,2018-01-15,2018-01_Q1,99.49,0.316,-0.271,0.206,0.858,0.0,0.0,0.0,100.0,84.6884,122.73,79.2193,273.68,69.2521,341.78,94.0357,84.3326,NOT_SUITABLE
wheat,2018-01-16,2018-01-31,2018-01_Q2,99.49,0.558,0.294,0.387,0.506,22.19,0.0,0.1222,87.78,82.0769,95.94,83.332,247.98,64.2395,280.36,95.3373,87.2682,NOT_SUITABLE
wheat,2018-02-01,2018-02-15,2018-02_Q1,99.49,0.716,0.498,0.378,0.03,22.19,0.0,0.1531,84.69,77.1513,85.94,81.0194,211.72,54.959,224.42,91.8942,87.9156,NOT_SUITABLE
wheat,2018-02-16,2018-02-28,2018-02_Q2,99.49,0.55,0.761,0.782,0.192,20.95,0.0,0.1792,82.08,87.5206,94.89,78.7873,181.85,54.0302,210.05,93.0602,89.2141,NOT_SUITABLE
wheat,2018-03-01,2018-03-15,2018-03_Q1,99.49,0.32,0.454,0.179,0.061,25.45,0.0,0.2285,77.15,72.913,65.01,68.6029,133.11,58.7117,247.73,90.0161,89.1474,NOT_SUITABLE
wheat,2018-03-16,2018-03-31,2018-03_Q2,99.49,-1.316,0.05,0.109,-0.006,13.53,0.0,0.1248,87.52,79.0783,57.15,54.9851,87.96,61.0741,278.27,89.5694,92.2005,NOT_SUITABLE
wheat,2018-04-01,2018-04-15,2018-04_Q1,99.49,-0.416,0.156,0.157,0.065,24.15,0.0,0.2709,72.91,100.0,60.78,45.9962,68.1,67.9418,375.86,86.0713,91.224,NOT_SUITABLE
wheat,2018-04-16,2018-04-30,2018-04_Q2,99.49,-1.128,-1.272,-0.19,-0.186,15.12,0.0,0.2092,79.08,59.4752,29.81,23.3229,32.38,67.4534,425.22,79.2193,90.0718,NOT_SUITABLE
wheat,2018-05-01,2018-05-15,2018-05_Q1,99.49,-1.722,-1.519,-0.202,-0.367,0.0,0.0,0.0,100.0,16.615,7.33,8.6384,12.7,70.0865,516.16,83.332,89.2968,NOT_SUITABLE
wheat,2018-05-16,2018-05-31,2018-05_Q2,99.49,-0.417,-1.484,0.041,-0.327,20.31,0.0,0.4052,59.48,2.6595,1.0,17.8537,28.2,74.6101,611.64,81.0194,89.372,NOT_SUITABLE
wheat,2018-06-01,2018-06-15,2018-06_Q1,99.49,-0.333,-1.391,-0.535,-0.223,36.77,0.0,0.8339,16.61,0.0,0.0,50.2907,114.61,77.6943,733.73,78.7873,86.5909,NOT_SUITABLE
wheat,2018-06-16,2018-06-30,2018-06_Q2,99.49,0.297,-1.001,-0.472,-0.112,44.07,7.49,0.9734,2.66,3.0848,1.58,64.3683,190.32,81.5382,848.17,68.6029,83.318,NOT_SUITABLE
wheat,2018-07-01,2018-07-15,2018-07_Q1,99.49,0.691,-0.572,-0.253,-0.089,55.03,11.84,1.0,0.0,8.9957,5.37,75.9619,307.76,84.3755,950.55,54.9851,77.2984,NOT_SUITABLE
