depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.17,17.12,12.05,6.03
5-15cm,28.19,17.25,10.94,10.94
15-30cm,31.48,20.51,10.97,16.46
30-60cm,34.31,23.1,11.21,33.63
60-100cm,34.79,23.38,11.41,45.64
