property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,81.0,82.0,86.0,91.0,93.0
soc,190.0,150.0,82.0,51.0,46.0
clay,208.61627906976744,242.12790697674416,279.0,275.0,293.0
sand,732.2558139534883,701.8720930232558,667.0,670.0,653.0
silt,59.0,56.0,54.0,56.0,54.0
bdod,112.0,127.0,132.0,142.0,144.0
cec,225.8720930232558,207.87209302325581,214.61627906976742,209.48837209302326,206.7441860465116
