depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,25.2,12.97,12.23,6.12
5-15cm,22.05,11.41,10.63,10.63
15-30cm,23.49,13.01,10.48,15.72
30-60cm,30.83,19.42,11.41,34.22
60-100cm,32.47,20.87,11.61,46.43
