depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,18.43,11.23,7.21,3.6
5-15cm,19.21,11.86,7.36,7.36
15-30cm,27.13,18.11,9.02,13.53
30-60cm,32.07,21.94,10.13,30.39
60-100cm,31.73,21.41,10.32,41.29
