depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,17.37,10.27,7.1,3.55
5-15cm,18.07,11.14,6.93,6.93
15-30cm,26.97,18.21,8.76,13.15
30-60cm,34.22,23.77,10.45,31.34
60-100cm,33.31,22.87,10.44,41.77
