depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,19.22,11.64,7.58,3.79
5-15cm,22.77,14.48,8.28,8.28
15-30cm,26.84,17.66,9.18,13.77
30-60cm,28.55,18.95,9.6,28.81
60-100cm,28.18,18.58,9.6,38.4
