depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,22.34,14.21,8.13,4.06
5-15cm,24.4,16.03,8.37,8.37
15-30cm,27.04,18.16,8.88,13.32
30-60cm,25.79,17.23,8.56,25.68
60-100cm,26.48,17.82,8.66,34.62
