depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,18.44,11.34,7.1,3.55
5-15cm,22.4,14.39,8.01,8.01
15-30cm,25.92,17.2,8.71,13.07
30-60cm,29.02,19.57,9.45,28.36
60-100cm,31.93,21.6,10.33,41.32
