property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,68.0,69.74712643678161,72.7471264367816,75.74712643678161,76.7471264367816
soc,372.10344827586204,253.24137931034483,202.25287356321837,206.9655172413793,154.79310344827587
clay,320.0229885057471,341.4597701149425,474.7126436781609,534.0,518.4942528735631
sand,561.2528735632184,543.0574712643677,436.7931034482758,376.5172413793103,369.2758620689655
silt,119.21839080459769,115.48275862068965,88.7471264367816,88.73563218390802,112.22988505747124
bdod,115.0,121.0,130.0,140.26436781609198,142.0
cec,215.03448275862067,200.77011494252875,200.26436781609192,207.51724137931032,214.26436781609192
