depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.19,24.57,11.62,5.81
5-15cm,40.08,28.18,11.9,11.9
15-30cm,37.59,25.86,11.73,17.6
30-60cm,38.41,26.54,11.87,35.62
60-100cm,38.87,26.91,11.97,47.87
