depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,16.85,9.75,7.1,3.55
5-15cm,17.92,10.66,7.27,7.27
15-30cm,25.25,16.42,8.83,13.25
30-60cm,30.45,20.52,9.93,29.79
60-100cm,30.1,20.35,9.74,38.97
