property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,75.0,78.0,80.0,86.0,87.0
soc,252.36363636363637,159.54545454545456,141.8181818181818,89.36363636363636,86.0
clay,221.8275862068965,247.89655172413788,286.89655172413796,321.17241379310343,336.10344827586204
sand,648.8620689655172,626.8275862068965,590.7931034482758,560.551724137931,541.5517241379309
silt,129.3103448275862,124.31034482758619,121.34482758620689,117.34482758620689,123.3103448275862
bdod,111.63636363636363,122.63636363636364,136.0,143.0,144.36363636363637
cec,161.89655172413794,132.0,120.96551724137932,131.93103448275863,145.86206896551724
