depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,23.84,15.15,8.69,4.35
5-15cm,24.08,15.47,8.61,8.61
15-30cm,22.83,14.7,8.14,12.2
30-60cm,21.72,13.98,7.73,23.2
60-100cm,21.62,13.84,7.78,31.12
