depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,20.63,12.55,8.08,4.04
5-15cm,24.59,15.71,8.89,8.89
15-30cm,24.04,15.5,8.55,12.82
30-60cm,27.45,17.93,9.52,28.55
60-100cm,29.06,18.83,10.23,40.92
