depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,19.02,11.52,7.51,3.75
5-15cm,21.36,13.39,7.97,7.97
15-30cm,23.85,15.26,8.58,12.88
30-60cm,27.38,18.04,9.35,28.04
60-100cm,29.46,19.73,9.72,38.89
