depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,17.14,10.38,6.77,3.38
5-15cm,17.09,10.46,6.63,6.63
15-30cm,20.74,13.39,7.35,11.02
30-60cm,25.15,16.68,8.47,25.41
60-100cm,24.89,16.44,8.45,33.78
