depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,24.29,14.65,9.65,4.82
5-15cm,23.56,14.45,9.1,9.1
15-30cm,24.93,15.71,9.22,13.83
30-60cm,26.99,17.53,9.47,28.4
60-100cm,26.89,17.65,9.25,36.99
