depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,25.07,16.11,8.96,4.48
5-15cm,27.62,18.17,9.45,9.45
15-30cm,29.66,19.83,9.83,14.75
30-60cm,30.92,20.76,10.16,30.49
60-100cm,31.65,21.31,10.35,41.38
