depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.63,19.36,11.27,5.63
5-15cm,30.67,19.73,10.94,10.94
15-30cm,32.36,21.34,11.02,16.53
30-60cm,37.37,25.6,11.77,35.3
60-100cm,36.65,24.84,11.81,47.24
