depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,17.59,10.6,6.99,3.5
5-15cm,23.34,15.05,8.29,8.29
15-30cm,27.44,18.36,9.08,13.63
30-60cm,29.19,19.71,9.48,28.43
60-100cm,31.7,21.55,10.15,40.61
