depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,18.9,10.52,8.38,4.19
5-15cm,18.09,10.19,7.9,7.9
15-30cm,20.71,12.38,8.33,12.5
30-60cm,27.84,17.77,10.07,30.2
60-100cm,27.45,17.72,9.73,38.93
