property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,77.95402298850576,79.95402298850574,82.95402298850574,84.9080459770115,85.90804597701148
soc,223.6206896551724,150.3103448275862,134.51724137931032,129.48275862068965,134.10344827586206
clay,206.13793103448276,233.13793103448276,317.49425287356325,343.67816091954023,359.7241379310345
sand,670.3218390804598,645.1379310344827,572.735632183908,552.3678160919541,534.367816091954
silt,122.63218390804599,120.77011494252874,109.77011494252874,104.86206896551725,105.9080459770115
bdod,117.62068965517241,125.62068965517241,132.6206896551724,145.0,145.6206896551724
cec,214.632183908046,199.816091954023,186.04597701149424,179.0919540229885,189.95402298850576
