depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,12.29,6.75,5.55,2.77
5-15cm,13.31,7.54,5.76,5.76
15-30cm,17.28,10.77,6.51,9.76
30-60cm,22.59,14.9,7.69,23.07
60-100cm,22.48,14.85,7.63,30.51
