depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,16.45,9.56,6.89,3.45
5-15cm,16.76,10.11,6.66,6.66
15-30cm,28.41,19.27,9.15,13.72
30-60cm,32.75,22.59,10.16,30.48
60-100cm,32.3,22.1,10.2,40.8
