depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,15.38,8.71,6.67,3.33
5-15cm,15.07,8.63,6.44,6.44
15-30cm,18.11,11.2,6.91,10.36
30-60cm,26.99,18.01,8.97,26.92
60-100cm,27.79,18.5,9.29,37.14
