crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,89.83,1.845,0.059,0.292,1.501,15.64,0.0,0.0657,93.43,82.4672,168.53,79.1019,334.6,75.815,451.0,95.9091,86.7611,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,89.83,1.289,-0.008,0.229,1.407,9.46,0.0,0.0433,95.67,68.2674,104.58,70.4798,245.65,67.3919,340.72,96.8516,88.615,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,89.83,1.076,0.777,0.771,1.435,35.83,0.0,0.1753,82.47,74.7212,86.1,77.0617,225.29,66.691,291.32,97.5623,91.0984,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,89.83,1.551,1.376,0.89,1.689,48.61,0.0,0.3173,68.27,63.0504,67.9,76.6941,196.49,64.3077,268.42,93.2928,90.6705,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,89.83,1.293,1.63,1.471,1.693,29.13,0.0,0.2528,74.72,77.333,79.97,74.8053,169.42,57.6575,234.8,90.0201,91.8521,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,89.83,1.162,1.584,1.526,1.686,39.79,0.0,0.3695,63.05,83.4716,73.18,71.9489,142.28,62.5225,272.46,85.5498,91.7134,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,89.83,0.274,1.24,1.389,1.619,23.44,0.0,0.2267,77.33,80.3403,59.21,67.7251,116.4,61.8672,287.31,79.5833,89.7787,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,89.83,0.135,1.277,1.297,1.447,14.49,0.0,0.1653,83.47,91.0759,55.42,60.5384,95.07,67.5899,373.44,79.1019,90.8895,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,89.83,-0.594,0.78,1.168,1.4,14.49,0.0,0.1966,80.34,61.2455,30.23,45.7049,66.03,71.0634,443.94,70.4798,89.3344,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,89.83,-1.391,0.29,1.255,1.212,5.43,0.0,0.0892,91.08,27.7917,13.68,44.6216,71.93,75.9485,576.95,77.0617,88.8151,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,89.83,-0.257,-0.123,1.341,1.144,19.13,0.0,0.3875,61.25,55.2264,26.95,36.1717,65.38,78.6613,676.99,76.6941,86.2266,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,89.83,-0.616,-1.013,1.129,0.881,35.55,0.0,0.7221,27.79,55.3016,25.97,54.6915,130.18,81.8975,787.78,74.8053,82.447,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,89.83,-1.676,-1.409,0.333,0.592,21.85,0.0,0.4477,55.23,19.1045,8.85,58.4256,170.92,83.2651,866.39,71.9489,77.3535,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,89.83,-0.607,-1.519,0.559,0.557,23.68,2.69,0.447,55.3,49.6528,32.28,70.3898,278.38,86.2604,961.46,67.7251,75.815,NOT_SUITABLE
wheat,2017-07-16,2017-07-31,2017-07_Q2,89.83,-0.071,-1.523,0.036,0.578,37.46,0.0,0.809,19.1,34.5421,29.58,78.6919,377.91,85.8427,1007.33,60.5384,67.3919,NOT_SUITABLE
wheat,2017-08-01,2017-08-15,2017-08_Q1,89.83,-0.251,-1.424,-0.346,0.492,30.04,0.0,0.5035,49.65,57.0627,71.94,84.3867,505.02,87.4823,1047.4,45.7049,66.691,NOT_SUITABLE
wheat,2017-08-16,2017-08-31,2017-08_Q2,89.83,0.834,-0.931,-0.604,0.985,56.06,0.0,0.6546,34.54,82.5016,132.49,89.9572,611.61,89.9047,1089.16,44.6216,64.3077,NOT_SUITABLE
wheat,2017-09-01,2017-09-15,2017-09_Q1,89.83,1.141,0.11,-0.88,1.043,54.13,0.0,0.4294,57.06,85.2054,174.16,90.8438,657.6,90.9078,1079.53,36.1717,57.6575,NOT_SUITABLE
wheat,2017-09-16,2017-09-30,2017-09_Q2,89.83,0.927,0.663,-0.391,1.001,28.1,0.0,0.175,82.5,92.2354,215.84,92.9798,695.47,91.08,1059.26,54.6915,62.5225,NOT_SUITABLE
wheat,2017-10-01,2017-10-15,2017-10_Q1,89.83,1.129,0.829,-0.265,1.087,30.24,0.0,0.1479,85.21,96.6156,258.93,94.9884,683.09,91.8578,984.55,58.4256,61.8672,NOT_SUITABLE
wheat,2017-10-16,2017-10-31,2017-10_Q2,89.83,0.565,0.856,-0.1,1.015,18.17,0.0,0.0776,92.24,92.2852,263.28,90.7966,629.42,90.5644,902.71,70.3898,67.5899,NOT_SUITABLE
wheat,2017-11-01,2017-11-15,2017-11_Q1,89.83,-0.23,0.734,-0.105,1.065,9.07,0.0,0.0338,96.62,89.2756,224.51,90.5762,542.37,89.9612,776.77,78.6919,71.0634,NOT_SUITABLE
wheat,2017-11-16,2017-11-30,2017-11_Q2,89.83,-0.612,0.101,-0.208,1.062,22.01,0.0,0.0771,92.29,94.6081,216.35,89.8376,477.55,87.4276,667.72,84.3867,75.9485,NOT_SUITABLE
wheat,2017-12-01,2017-12-15,2017-12_Q1,89.83,0.049,0.071,0.067,1.004,26.97,0.0,0.1072,89.28,100.0,199.65,91.0078,421.94,84.6284,555.94,89.9572,78.6613,NOT_SUITABLE
wheat,2017-12-16,2017-12-31,2017-12_Q2,89.83,0.621,0.056,0.339,0.527,12.33,0.0,0.0539,94.61,83.5645,149.79,87.656,363.79,78.8595,451.37,90.8438,81.8975,NOT_SUITABLE
wheat,2018-01-01,2018-01-15,2018-01_Q1,89.83,0.403,-0.025,0.441,0.591,0.0,0.0,0.0,100.0,80.0507,118.21,85.4749,301.47,71.2146,356.3,92.9798,83.2651,NOT_SUITABLE
wheat,2018-01-16,2018-01-31,2018-01_Q2,89.83,1.227,0.971,0.959,0.633,29.46,0.0,0.1644,83.56,90.1087,111.41,90.0341,273.29,67.9584,302.0,94.9884,86.2604,NOT_SUITABLE
wheat,2018-02-01,2018-02-15,2018-02_Q1,89.83,0.916,0.817,0.981,0.343,29.46,0.0,0.1995,80.05,89.4846,104.08,88.5697,234.4,60.2564,249.11,90.7966,85.8427,NOT_SUITABLE
wheat,2018-02-16,2018-02-28,2018-02_Q2,89.83,0.163,0.988,0.871,0.43,12.23,0.0,0.0989,90.11,91.4919,102.59,81.9099,190.17,55.4384,216.94,90.5762,87.4823,NOT_SUITABLE
wheat,2018-03-01,2018-03-15,2018-03_Q1,89.83,-0.331,0.511,0.561,0.218,12.23,0.0,0.1052,89.48,89.247,79.18,69.3275,134.01,54.9138,227.4,89.8376,89.9047,NOT_SUITABLE
wheat,2018-03-16,2018-03-31,2018-03_Q2,89.83,-1.41,0.037,0.351,0.078,9.54,0.0,0.0851,91.49,87.4859,59.28,55.6591,87.58,57.9567,254.61,91.0078,90.9078,NOT_SUITABLE
wheat,2018-04-01,2018-04-15,2018-04_Q1,89.83,-0.571,-0.114,0.098,-0.109,9.54,0.0,0.1075,89.25,85.777,51.14,37.1431,54.83,66.1305,360.63,87.656,91.08,NOT_SUITABLE
wheat,2018-04-16,2018-04-30,2018-04_Q2,89.83,-1.032,-1.041,0.12,-0.096,8.48,0.0,0.1251,87.49,54.1308,28.3,20.3857,28.71,68.2124,429.2,85.4749,91.8578,NOT_SUITABLE
wheat,2018-05-01,2018-05-15,2018-05_Q1,89.83,-1.267,-1.215,0.107,-0.19,8.48,0.0,0.1422,85.78,8.204,3.69,9.8926,14.72,70.7393,520.28,90.0341,90.5644,NOT_SUITABLE
wheat,2018-05-16,2018-05-31,2018-05_Q2,89.83,-0.228,-1.347,0.174,-0.097,23.98,0.0,0.4587,54.13,0.0,0.0,16.8217,26.77,76.117,623.2,88.5697,89.9612,NOT_SUITABLE
wheat,2018-06-01,2018-06-15,2018-06_Q1,89.83,0.102,-0.928,-0.283,-0.109,48.14,6.87,0.918,8.2,0.0,0.0,42.295,93.39,79.8826,750.88,81.9099,87.4276,NOT_SUITABLE
wheat,2018-06-16,2018-06-30,2018-06_Q2,89.83,0.086,-0.778,-0.307,0.065,41.56,4.25,1.0,0.0,0.8098,0.42,59.239,167.03,83.1862,859.91,69.3275,84.6284,NOT_SUITABLE
wheat,2018-07-01,2018-07-15,2018-07_Q1,89.83,1.001,0.142,0.075,0.36,54.28,18.11,1.0,0.0,18.1464,11.03,76.8898,305.8,85.9232,958.69,55.6591,78.8595,NOT_SUITABLE
wheat,2018-07-16,2018-07-31,2018-07_Q2,89.83,0.579,-0.069,-0.802,0.267,46.6,0.0,0.9919,0.81,37.345,26.36,82.0069,400.48,89.0391,1049.78,37.1431,71.2146,NOT_SUITABLE
wheat,2018-08-01,2018-08-15,2018-08_Q1,89.83,-0.041,0.792,-0.529,0.469,31.64,0.0,0.8185,18.15,70.4043,82.36,86.1687,505.56,90.5077,1102.7,20.3857,67.9584,NOT_SUITABLE
wheat,2018-08-16,2018-08-31,2018-08_Q2,89.83,0.347,0.378,-1.109,0.247,44.22,0.0,0.6265,37.35,87.5963,140.25,90.4243,596.43,92.5181,1154.33,9.8926,60.2564,NOT_SUITABLE
wheat,2018-09-01,2018-09-15,2018-09_Q1,89.83,0.387,0.686,0.089,0.353,34.62,0.0,0.296,70.4,96.572,212.41,91.4223,657.5,92.3376,1132.88,16.8217,55.4384,NOT_SUITABLE
wheat,2018-09-16,2018-09-30,2018-09_Q2,89.83,0.295,0.259,0.106,0.369,19.86,0.0,0.124,87.6,90.767,233.87,92.1678,692.89,92.106,1107.29,42.295,54.9138,NOT_SUITABLE
wheat,2018-10-01,2018-10-15,2018-10_Q1,89.83,-0.54,-0.263,-0.051,0.253,7.54,0.0,0.0343,96.57,84.3906,210.79,90.9267,652.89,91.3137,997.62,59.239,57.9567,NOT_SUITABLE
wheat,2018-10-16,2018-10-31,2018-10_Q2,89.83,0.624,0.438,0.335,0.565,23.79,0.0,0.0923,90.77,91.9318,222.3,94.0115,649.29,91.5189,919.6,76.8898,66.1305,NOT_SUITABLE
wheat,2018-11-01,2018-11-15,2018-11_Q1,89.83,1.527,0.723,0.949,0.824,38.99,0.0,0.1561,84.39,93.9227,234.29,94.538,597.14,92.1499,821.94,82.0069,68.2124,NOT_SUITABLE
wheat,2018-11-16,2018-11-30,2018-11_Q2,89.83,0.55,0.763,0.782,0.689,19.51,0.0,0.0807,91.93,93.8246,236.71,94.8664,557.9,89.9771,721.31,86.1687,70.7393,NOT_SUITABLE
wheat,2018-12-01,2018-12-15,2018-12_Q1,89.83,-0.014,0.988,0.698,0.525,15.16,0.0,0.0608,93.92,94.9727,207.8,93.6341,475.39,87.329,593.63,90.4243,76.117,NOT_SUITABLE
wheat,2018-12-16,2018-12-31,2018-12_Q2,89.83,0.551,1.094,0.738,0.301,15.58,0.0,0.0618,93.82,96.81,190.28,92.003,414.4,82.7372,484.6,91.4223,79.8826,NOT_SUITABLE
wheat,2019-01-01,2019-01-15,2019-01_Q1,89.83,0.663,1.432,0.522,0.303,11.0,0.0,0.0503,94.97,94.8955,155.05,92.0556,344.73,76.8383,385.83,92.1678,83.1862,NOT_SUITABLE
wheat,2019-01-16,2019-01-31,2019-01_Q2,89.83,-0.379,0.454,0.512,-0.019,6.27,0.0,0.0319,96.81,94.0108,130.91,86.0395,270.31,67.2401,294.32,90.9267,85.9232,NOT_SUITABLE
wheat,2019-02-01,2019-02-15,2019-02_Q1,89.83,-0.602,-0.111,0.216,-0.109,8.34,0.0,0.051,94.9,89.6587,112.54,86.3554,224.8,60.5171,250.28,94.0115,89.0391,NOT_SUITABLE
wheat,2019-02-16,2019-02-28,2019-02_Q2,89.83,-0.808,-0.218,0.115,-0.156,8.34,0.0,0.0599,94.01,81.3209,93.21,76.5141,163.41,53.8192,215.58,94.538,90.5077,NOT_SUITABLE
wheat,2019-03-01,2019-03-15,2019-03_Q1,89.83,-0.909,-0.476,0.075,0.116,12.98,0.0,0.1034,89.66,90.1494,77.15,68.7241,118.25,62.0104,280.76,94.8664,92.5181,NOT_SUITABLE
wheat,2019-03-16,2019-03-31,2019-03_Q2,89.83,-1.106,-1.04,-0.176,-0.109,21.41,0.0,0.1868,81.32,76.6012,46.19,51.8899,70.2,64.9485,324.3,93.6341,92.3376,NOT_SUITABLE
wheat,2019-04-01,2019-04-15,2019-04_Q1,89.83,-0.765,-1.172,-0.029,-0.094,8.43,0.0,0.0985,90.15,71.3379,35.12,32.1958,41.1,70.4847,426.72,92.003,92.106,NOT_SUITABLE
wheat,2019-04-16,2019-04-30,2019-04_Q2,89.83,0.015,-1.239,-0.29,-0.11,14.11,0.0,0.234,76.6,62.124,24.01,19.4355,24.01,74.7548,515.27,92.0556,91.3137,NOT_SUITABLE
wheat,2019-05-01,2019-05-15,2019-05_Q1,89.83,-0.347,-1.255,-0.711,-0.038,14.11,0.0,0.2866,71.34,16.0501,5.98,16.6257,25.48,78.5449,637.03,86.0395,91.5189,NOT_SUITABLE
wheat,2019-05-16,2019-05-31,2019-05_Q2,89.83,-0.137,-0.722,-0.62,-0.103,14.64,0.0,0.3788,62.12,0.0,0.0,27.8964,52.16,81.7658,740.61,86.3554,92.1499,NOT_SUITABLE
wheat,2019-06-01,2019-06-15,2019-06_Q1,89.83,1.215,0.081,-0.419,0.214,69.43,38.16,0.8395,16.05,0.0,0.0,57.8951,162.51,85.0862,875.16,76.5141,89.9771,NOT_SUITABLE
wheat,2019-06-16,2019-06-30,2019-06_Q2,89.83,1.144,0.264,-0.699,-0.023,60.47,24.13,1.0,0.0,0.0,0.0,69.8019,254.1,87.6085,984.14,68.7241,87.329,NOT_SUITABLE
wheat,2019-07-01,2019-07-15,2019-07_Q1,89.83,-0.321,0.663,-0.639,0.0,27.58,24.57,1.0,0.0,26.0594,19.5,80.7147,385.63,89.8538,1065.71,51.8899,82.7372,NOT_SUITABLE
wheat,2019-07-16,2019-07-31,2019-07_Q2,89.83,0.046,0.575,-0.578,0.035,39.38,14.95,1.0,0.0,51.0963,52.16,86.836,491.26,92.2296,1139.25,32.1958,76.8383,NOT_SUITABLE
wheat,2019-08-01,2019-08-15,2019-08_Q1,89.83,-0.336,0.642,-0.678,-0.145,30.76,0.0,0.7394,26.06,86.8306,143.01,92.9704,611.55,94.5788,1181.98,19.4355,67.2401,NOT_SUITABLE
wheat,2019-08-16,2019-08-31,2019-08_Q2,89.83,-0.783,0.222,-0.411,-0.196,34.97,0.0,0.489,51.1,94.6341,201.94,95.779,688.45,91.6609,1150.06,16.6257,60.5171,NOT_SUITABLE
wheat,2019-09-01,2019-09-15,2019-09_Q1,89.83,-1.249,-1.278,-0.636,-0.305,21.69,0.0,0.1317,86.83,93.6534,223.12,95.2919,712.65,90.4084,1073.98,27.8964,53.8192,NOT_SUITABLE
wheat,2019-09-16,2019-09-30,2019-09_Q2,89.83,-1.496,-1.213,-0.495,-0.313,11.45,0.0,0.0537,94.63,94.7655,237.16,96.1452,730.05,89.9831,1015.9,57.8951,62.0104,NOT_SUITABLE
wheat,2019-10-01,2019-10-15,2019-10_Q1,89.83,-0.863,-1.116,-0.577,-0.171,15.12,0.0,0.0635,93.65,96.2999,245.43,96.0185,680.08,89.3312,916.19,69.8019,64.9485,NOT_SUITABLE
wheat,2019-10-16,2019-10-31,2019-10_Q2,89.83,-0.787,-1.11,-0.731,-0.427,13.1,0.0,0.0523,94.77,97.7307,249.35,96.7871,647.99,88.3778,835.7,80.7147,70.4847,NOT_SUITABLE
wheat,2019-11-01,2019-11-15,2019-11_Q1,89.83,-1.061,-1.253,-0.834,-1.007,9.43,0.0,0.037,96.3,95.8158,244.11,96.3662,570.43,86.6893,715.75,86.836,74.7548,NOT_SUITABLE
wheat,2019-11-16,2019-11-30,2019-11_Q2,89.83,-1.345,-1.481,-1.101,-1.165,5.79,0.0,0.0227,97.73,95.912,243.53,86.1373,461.61,82.7027,606.19,92.9704,78.5449,NOT_SUITABLE
wheat,2019-12-01,2019-12-15,2019-12_Q1,89.83,-1.665,-1.614,-1.488,-1.378,10.66,0.0,0.0418,95.82,95.9176,190.55,82.1091,361.33,76.6183,471.65,95.779,81.7658,NOT_SUITABLE
wheat,2019-12-16,2019-12-31,2019-12_Q2,89.83,-1.769,-1.682,-1.543,-1.482,10.38,0.0,0.0409,95.91,96.6717,155.1,77.3261,285.86,69.8077,367.88,95.2919,85.0862,NOT_SUITABLE
wheat,2020-01-01,2020-01-15,2020-01_Q1,89.83,-1.087,-1.733,-1.533,-1.481,8.11,0.0,0.0408,95.92,98.0218,135.77,74.4052,236.11,66.5455,311.32,96.1452,87.6085,NOT_SUITABLE
wheat,2020-01-16,2020-01-31,2020-01_Q2,89.83,-0.331,-1.674,-1.479,-1.455,5.34,0.0,0.0333,96.67,51.8117,62.97,67.9868,187.72,56.4344,237.78,96.0185,89.8538,NOT_SUITABLE
wheat,2020-02-01,2020-02-15,2020-02_Q1,89.83,-0.814,-1.569,-1.527,-1.526,2.74,0.0,0.0198,98.02,34.025,35.01,62.1808,145.33,46.48,185.69,96.7871,92.2296,NOT_SUITABLE
wheat,2020-02-16,2020-02-29,2020-02_Q2,89.83,1.242,-0.188,-1.18,-1.164,58.57,0.0,0.4819,51.81,77.2949,67.78,73.3633,144.59,55.227,213.69,96.3662,94.5788,NOT_SUITABLE
wheat,2020-03-01,2020-03-15,2020-03_Q1,89.83,1.447,0.388,-0.974,-1.166,67.88,0.0,0.6598,34.02,86.0401,65.33,62.8523,110.32,60.7204,262.35,86.1373,91.6609,NOT_SUITABLE
wheat,2020-03-16,2020-03-31,2020-03_Q2,89.83,0.126,0.53,-0.922,-0.91,19.91,0.0,0.2271,77.29,85.1806,56.96,52.1396,82.02,64.1369,304.06,82.1091,90.4084,NOT_SUITABLE
wheat,2020-04-01,2020-04-15,2020-04_Q1,89.83,-0.134,0.34,-0.868,-0.892,10.6,0.0,0.1396,86.04,81.9483,44.99,49.9729,75.21,70.5715,407.72,77.3261,89.9831,NOT_SUITABLE
wheat,2020-04-16,2020-04-30,2020-04_Q2,89.83,-1.571,0.476,-1.059,-1.049,9.91,0.0,0.1482,85.18,46.6699,19.84,34.4719,50.06,74.7711,493.46,74.4052,89.3312,NOT_SUITABLE
wheat,2020-05-01,2020-05-15,2020-05_Q1,89.83,-1.087,0.61,-0.847,-1.035,9.91,0.0,0.1805,81.95,0.0,0.0,24.3448,40.36,77.2958,578.66,67.9868,88.3778,NOT_SUITABLE
wheat,2020-05-16,2020-05-31,2020-05_Q2,89.83,0.957,0.068,-0.134,-0.909,32.55,9.87,0.5333,46.67,10.8844,5.22,36.3997,69.1,80.241,658.67,62.1808,86.6893,NOT_SUITABLE
wheat,2020-06-01,2020-06-15,2020-06_Q1,89.83,0.907,-0.185,0.124,-1.11,65.38,20.69,1.0,0.0,59.3628,30.22,59.2616,152.03,83.7985,780.18,73.3633,82.7027,NOT_SUITABLE
wheat,2020-06-16,2020-06-30,2020-06_Q2,89.83,-0.994,-0.867,0.05,-1.224,32.83,0.0,0.8912,10.88,45.6347,25.0,70.0949,222.04,87.1819,885.21,62.8523,76.6183,NOT_SUITABLE
wheat,2020-07-01,2020-07-15,2020-07_Q1,89.83,-1.569,-1.239,-0.227,-1.242,0.0,0.0,0.4064,59.36,14.4458,10.14,77.8275,332.51,88.0496,958.94,52.1396,69.8077,NOT_SUITABLE
wheat,2020-07-16,2020-07-31,2020-07_Q2,89.83,-0.818,-0.604,0.212,-1.242,35.09,5.3,0.5437,45.63,44.6245,38.88,86.1418,443.39,90.6368,1039.37,49.9729,66.5455,NOT_SUITABLE
wheat,2020-08-01,2020-08-15,2020-08_Q1,89.83,1.357,-0.127,0.783,-1.24,60.04,0.0,0.8555,14.45,82.4434,111.67,92.3565,538.3,91.5533,1066.76,34.4719,56.4344,NOT_SUITABLE
