depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,33.51,21.84,11.67,5.83
5-15cm,34.65,23.13,11.52,11.52
15-30cm,40.87,28.95,11.92,17.89
30-60cm,43.67,31.67,12.0,36.0
60-100cm,42.73,30.58,12.15,48.6
