crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,78.74,0.617,0.008,0.441,0.592,32.75,0.0,0.1407,85.93,77.9293,147.45,84.8122,367.11,78.531,468.9,88.3089,78.9494,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,78.74,-0.889,0.369,-0.163,0.613,0.0,0.0,0.0,100.0,60.4698,92.24,82.0515,300.53,74.2791,391.42,91.1875,83.1972,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,78.74,1.205,0.784,0.629,0.951,41.76,0.0,0.2207,77.93,85.1701,106.48,89.2462,280.26,75.3894,358.16,90.9357,86.7649,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,78.74,1.424,1.007,0.965,1.037,60.3,0.0,0.3953,60.47,100.0,121.04,92.1691,253.29,71.7671,329.82,87.2858,85.7886,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,78.74,0.774,1.08,0.943,0.987,18.54,0.0,0.1483,85.17,95.4139,113.18,85.6236,206.97,68.4383,309.65,83.2588,85.6558,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,78.74,-1.105,0.577,0.632,0.793,0.0,0.0,0.0,100.0,94.1306,87.24,73.1449,146.91,68.1796,328.64,82.9903,86.86,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,78.74,-1.178,0.448,0.388,0.689,5.44,0.0,0.0459,95.41,86.0918,60.6,61.9778,101.8,69.7867,356.49,87.4702,87.9529,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,78.74,-0.65,0.363,0.409,0.645,5.44,0.0,0.0587,94.13,73.674,45.0,56.5635,90.89,71.0602,426.24,84.8122,88.7287,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,78.74,-0.273,-0.33,0.352,0.602,9.79,0.0,0.1391,86.09,62.9638,33.19,48.371,77.9,75.5634,506.51,82.0515,87.7966,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,78.74,0.309,-0.598,0.419,0.374,16.08,0.0,0.2633,73.67,31.1503,14.67,41.4219,76.53,78.4282,604.83,89.2462,87.9227,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,78.74,-0.384,-0.847,0.314,0.522,19.52,0.0,0.3704,62.96,19.4673,8.01,48.7262,102.68,79.6743,677.94,92.1691,86.0821,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,78.74,0.146,-0.429,0.101,0.267,37.74,5.32,0.6885,31.15,59.4474,31.23,64.6327,181.73,83.2842,777.61,85.6236,83.7973,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,78.74,-0.34,-0.705,-0.091,0.197,33.14,0.0,0.8053,19.47,54.6257,36.71,73.4873,254.7,84.2318,843.43,73.1449,83.252,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,78.74,-1.038,-0.796,-0.226,-0.223,15.98,0.0,0.4055,59.45,35.982,30.64,76.365,335.35,85.006,908.45,61.9778,78.531,NOT_SUITABLE
wheat,2017-07-16,2017-07-31,2017-07_Q2,78.74,-0.355,-0.767,-0.629,0.051,30.49,0.0,0.4537,54.63,56.6142,57.96,84.1631,428.6,86.4191,967.34,56.5635,74.2791,NOT_SUITABLE
wheat,2017-08-01,2017-08-15,2017-08_Q1,78.74,0.499,-0.589,-1.09,0.288,54.51,0.0,0.6402,35.98,83.5322,119.86,90.0875,528.3,89.3651,1013.83,48.371,75.3894,NOT_SUITABLE
wheat,2017-08-16,2017-08-31,2017-08_Q2,78.74,0.493,-0.298,-1.09,0.297,44.42,0.0,0.4339,56.61,90.4072,160.03,89.8619,575.26,90.0031,1027.52,41.4219,71.7671,NOT_SUITABLE
wheat,2017-09-01,2017-09-15,2017-09_Q1,78.74,0.236,-0.195,-0.506,0.431,23.63,0.0,0.1647,83.53,87.8146,184.85,91.3212,595.88,90.4329,996.96,48.7262,68.4383,NOT_SUITABLE
