property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,69.0,70.0,70.0,78.0,78.0
soc,132.51764705882354,120.64705882352942,107.54117647058823,121.23529411764707,113.67058823529412
clay,166.0,218.0,276.0,296.0,291.0
sand,740.0,696.0,641.0,621.0,618.0
silt,94.0,86.0,83.0,83.0,91.0
bdod,120.72941176470589,127.0,134.0,143.0,146.0
cec,179.0,173.0,163.0,164.0,152.0
