property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,79.0,79.0,83.0,86.0,87.0
soc,187.96511627906978,115.96511627906976,109.03488372093022,113.86046511627907,98.89534883720931
clay,184.20689655172413,211.20689655172413,243.2068965517241,282.71264367816093,294.2183908045977
sand,709.574712643678,682.9310344827586,657.5747126436781,620.7126436781608,599.4252873563217
silt,106.86206896551724,105.2183908045977,99.2183908045977,97.2183908045977,107.0
bdod,122.0,130.0,138.0,144.0,144.0
cec,180.71264367816093,185.5057471264368,188.2183908045977,179.2873563218391,186.93103448275863
