depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,16.38,9.84,6.54,3.27
5-15cm,20.91,13.42,7.49,7.49
15-30cm,24.31,16.01,8.3,12.45
30-60cm,24.48,16.17,8.32,24.95
60-100cm,25.15,16.64,8.51,34.04
