property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,74.0,75.0,77.0,84.04285714285713,86.0
soc,276.34285714285704,177.54285714285714,141.20000000000002,134.99999999999997,122.48571428571425
clay,221.04285714285712,254.2142857142857,296.34285714285716,339.1285714285714,344.0857142857143
sand,650.1285714285714,624.0,585.742857142857,548.9571428571428,536.8714285714285
silt,128.82857142857142,121.74285714285713,117.87142857142857,112.91428571428571,118.04285714285714
bdod,113.9142857142857,124.94285714285712,138.0,146.0,146.9714285714286
cec,165.87142857142854,142.91428571428568,133.95714285714286,136.95714285714286,149.95714285714286
