crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,113.69,0.681,0.605,1.323,1.004,49.31,0.0,0.1852,81.48,91.1254,203.31,87.5609,407.07,79.1424,457.07,76.404,58.389,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,113.69,-0.208,0.398,0.894,0.96,31.14,0.0,0.1295,87.05,90.8551,155.58,87.9494,325.58,77.5058,369.51,85.6838,62.2762,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,113.69,-0.653,-0.076,0.798,0.722,19.8,0.0,0.0887,91.13,93.1646,123.76,81.2138,240.36,68.3848,273.79,84.4143,66.194,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,113.69,-0.673,-0.207,0.795,0.795,15.66,0.0,0.0914,90.86,75.6722,90.05,78.8733,192.04,59.9285,223.79,88.3606,69.8664,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,113.69,0.076,-0.317,0.685,0.802,9.08,0.0,0.0684,93.16,73.43,80.01,64.4359,128.15,58.307,209.27,87.3083,72.9222,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,113.69,0.584,-0.417,0.423,0.9,28.95,0.0,0.2433,75.67,100.0,79.95,66.2032,101.99,71.0127,295.66,87.4347,76.8783,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,113.69,-0.412,-0.73,-0.116,0.855,28.95,0.0,0.2657,73.43,67.5624,36.6,44.3933,50.0,72.2425,339.07,85.7261,80.3478,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,113.69,-1.248,-0.626,-0.238,0.853,0.0,0.0,0.0,100.0,49.502,22.05,41.2236,43.93,75.2839,455.58,87.5609,86.3939,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,113.69,0.028,-0.244,-0.486,0.964,17.57,0.0,0.3244,67.56,32.2894,11.54,32.0159,33.42,79.225,560.35,87.9494,85.5641,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,113.69,-0.314,-0.662,-0.561,0.856,22.49,0.0,0.505,49.5,0.0,0.0,24.4322,31.75,82.7038,696.78,81.2138,86.371,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,113.69,0.126,-0.493,-0.486,0.824,33.65,9.44,0.6771,32.29,8.1912,1.86,50.6905,81.12,84.7429,801.61,78.8733,85.0928,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,113.69,0.218,-1.116,-0.688,0.674,32.91,3.33,1.0,0.0,67.4428,21.88,73.8376,193.67,82.5912,874.65,64.4359,81.8645,NOT_SUITABLE
