crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,72.72,1.479,0.588,0.459,1.533,6.27,0.0,0.0269,97.31,77.9461,159.4,76.2393,333.76,72.4916,455.61,94.2075,76.1697,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,72.72,0.837,0.554,0.689,1.313,2.95,0.0,0.0136,98.64,52.6747,83.95,70.6394,258.97,63.597,345.48,96.011,79.929,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,72.72,1.336,1.408,1.15,1.491,45.1,0.0,0.2205,77.95,75.9662,95.84,78.8731,246.85,61.9573,296.21,96.698,83.5491,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,72.72,1.852,1.672,1.574,1.732,75.42,0.0,0.4733,52.67,75.0936,86.23,83.4247,229.31,60.6703,274.4,91.9189,83.0216,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,72.72,1.269,1.647,1.791,1.712,30.32,0.0,0.2403,75.97,73.3026,78.53,77.1751,188.3,48.9237,213.23,86.4821,84.0852,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,72.72,1.266,1.697,1.927,1.714,28.6,0.0,0.2491,75.09,96.083,88.8,75.7041,163.23,52.2301,237.38,85.5108,87.9975,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,72.72,1.203,1.616,1.878,1.769,28.6,0.0,0.267,73.3,90.9642,72.48,63.889,121.85,50.4744,239.7,78.2071,87.7227,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,72.72,-0.192,1.557,1.63,1.666,3.62,0.0,0.0392,96.08,80.2716,54.28,48.9795,86.51,55.7814,305.14,76.2393,88.8017,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,72.72,-1.29,0.896,1.589,1.634,7.2,0.0,0.0904,90.96,65.2139,37.29,29.8957,49.36,59.8045,363.39,70.6394,88.1224,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,72.72,-0.638,0.079,1.669,1.566,13.34,0.0,0.1973,80.27,36.2631,20.16,25.4164,45.09,67.1209,491.48,78.8731,88.0064,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,72.72,-1.019,-0.147,1.552,1.767,19.89,0.0,0.3479,65.21,22.4231,12.08,12.9967,24.94,71.779,593.14,83.4247,85.5572,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,72.72,-0.673,-1.004,1.406,1.025,51.91,16.48,0.6374,36.26,22.604,12.08,31.0409,74.15,75.9746,698.81,77.1751,82.993,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,72.72,-1.378,-1.443,0.558,0.913,41.78,0.0,0.7758,22.42,0.0,0.0,41.4712,117.85,79.3956,788.01,75.7041,77.4432,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,72.72,-0.652,-1.285,0.661,0.902,38.17,13.3,0.774,22.6,18.7991,12.86,59.0248,218.63,80.269,849.25,63.889,72.4916,NOT_SUITABLE
wheat,2017-07-16,2017-07-31,2017-07_Q2,72.72,-0.306,-1.375,-0.057,0.784,59.12,5.03,1.0,0.0,15.3238,12.86,70.9649,314.03,83.8203,930.08,48.9795,63.597,NOT_SUITABLE
wheat,2017-08-01,2017-08-15,2017-08_Q1,72.72,-0.142,-1.294,-0.89,1.368,42.24,0.0,0.812,18.8,42.0466,49.21,80.4566,446.39,86.2045,975.8,29.8957,61.9573,NOT_SUITABLE
wheat,2017-08-16,2017-08-31,2017-08_Q2,72.72,0.838,-0.43,-0.329,1.489,73.76,7.73,0.8468,15.32,71.8297,104.99,89.5544,568.2,89.9803,1030.98,25.4164,60.6703,NOT_SUITABLE
wheat,2017-09-01,2017-09-15,2017-09_Q1,72.72,1.004,-0.184,-0.871,1.238,67.83,0.0,0.5795,42.05,84.6453,156.56,91.7376,624.66,91.7837,1040.12,12.9967,48.9237,NOT_SUITABLE
wheat,2017-09-16,2017-09-30,2017-09_Q2,72.72,0.887,0.292,-0.517,1.2,33.44,0.0,0.2817,71.83,92.3503,196.18,94.6099,670.16,92.7537,1037.72,31.0409,52.2301,NOT_SUITABLE
wheat,2017-10-01,2017-10-15,2017-10_Q1,72.72,0.561,0.468,-0.421,1.062,28.4,0.0,0.1535,84.65,95.1743,240.61,91.7132,630.62,93.2142,971.86,41.4712,50.4744,NOT_SUITABLE
wheat,2017-10-16,2017-10-31,2017-10_Q2,72.72,-0.132,0.548,-0.441,0.925,16.25,0.0,0.0765,92.35,96.7921,267.03,92.3476,616.06,92.3768,903.87,59.0248,55.7814,NOT_SUITABLE
wheat,2017-11-01,2017-11-15,2017-11_Q1,72.72,-0.687,0.376,-0.635,0.914,12.2,0.0,0.0483,95.17,93.5594,227.48,91.73,529.41,92.0214,787.97,70.9649,59.8045,NOT_SUITABLE
